time_s,no_unit_none,temperature_degC,temperature_degC_1,temperature_degC_2,temperature_degC_3,temperature_degC_4,temperature_degC_5,amperage_A,power_W,velocity_km_h,no_unit_none_1,temperature_degC_6,volflow_l_min
593.5,3000,-10,-10,-10,-7.0702235760398,-6.3244380938841,-7.6881606513635,-0.72560996489907,-333.33344961891,9.0962568549672e-52,2,17.993226939849,10.845899098115
594.0,3000,-10,-10,-10,-7.0655368684816,-6.3189875128115,-7.684133922481,-0.72560746551165,-333.33344637705,8.1409122892858e-52,2,17.997965271766,10.845899348752
594.5,3000,-10,-10,-10,-7.0608469287915,-6.313534280941,-7.6801034212164,-0.72560503567353,-333.33344323956,7.2859036873743e-52,2,18.002706818721,10.845899601958
595.0,3000,-10,-10,-10,-7.0561537910928,-6.3080784281457,-7.6760691859583,-0.72560267314556,-333.33344020302,6.5206933767457e-52,2,18.007451546519,10.845899857736
595.5,3000,-10,-10,-10,-7.0514574888749,-6.3026199837085,-7.6720312544171,-0.72560037576285,-333.33343726407,5.8358501718522e-52,2,18.012199421602,10.845900116089
596.0,3000,-10,-10,-10,-7.0467580550055,-6.2971589763346,-7.6679896636376,-0.72559814143229,-333.33343441947,5.2229332928864e-52,2,18.016950411032,10.845900377019
596.5,3000,-10,-10,-10,-7.0420555217447,-6.2916954341659,-7.6639444500131,-0.72559596813053,-333.33343166609,4.6743887825883e-52,2,18.021704482481,10.845900640531
597.0,3000,-10,-10,-10,-7.0373499207577,-6.2862293847924,-7.6598956492977,-0.72559385390042,-333.33342900096,4.1834558401386e-52,2,18.026461604219,10.845900906626
597.5,3000,-10,-10,-10,-7.0326412831268,-6.280760855266,-7.6558432966194,-0.72559179685017,-333.33342642109,3.7440837619595e-52,2,18.031221745099,10.845901175307
598.0,3000,-10,-10,-10,-7.0279296393646,-6.2752898721117,-7.6517874264916,-0.7255897951509,-333.33342392367,3.3508572382267e-52,2,18.035984874543,10.845901446578
598.5,3000,-10,-10,-10,-7.0232150194248,-6.2698164613406,-7.6477280728261,-0.72558784703414,-333.33342150599,2.9989297784057e-52,2,18.040750962536,10.845901720441
599.0,3000,-10,-10,-10,-7.0184974527153,-6.2643406484606,-7.6436652689449,-0.72558595079,-333.33341916539,2.6839639006241e-52,2,18.045519979609,10.845901996899
599.5,3000,-10,-10,-10,-7.0137769681089,-6.2588624584882,-7.639599047591,-0.72558410476521,-333.33341689933,2.4020776720469998e-52,2,18.050291896829,10.845902275955
600.0,3000,-10,-10,-10,-7.0090535939547,-6.2533819159596,-7.6355294409408,-0.72558230736126,-333.33341470533,2.1497968643233e-52,2,18.055066685787,10.845902557611
600.5,3000,-10,-10,-10,-7.0043247169583,-6.2478968635202,-7.6314533797744,-2.0298468279437,-932.18666571552,0.38004405719788,2,18.059846359791,10.845902841993
601.0,3000,-10,-10,-10,-6.9995884024021,-6.2424057120871,-7.6273685837535,-2.3493750690904,-1078.8259850341,0.88170250105748,2,18.064633820408,10.845903129282
601.5,3000,-10,-10,-10,-6.9948462222559,-6.2369097660419,-7.6232768924504,-2.808721755228,-1289.5845324708,1.4238366267243,2,18.069426968711,10.845903419363
602.0,3000,-10,-10,-10,-6.9900973489528,-6.2314083474567,-7.619177328673,-3.1628285988826,-1452.0108575428,1.9798305256405,2,18.07422682617,10.845903712308
602.5,3000,-10,-10,-10,-6.9853101991233,-6.2258753749051,-7.6150328071237,-8.0605378806033,-3695.5225195051,3.3060958736482,2,18.079056872,10.845904009577
603.0,3000,-10,-10,-10,-6.980398344412,-6.2202395762281,-7.6107417432639,-8.9217439142616,-4089.1789313384,4.8830644894453,2,18.083992572994,10.84590431592
603.5,3000,-10,-10,-10,-6.9753954162643,-6.2145288860617,-7.6063434653629,-16.15958759846,-7391.6134607948,6.7896674693698,2,18.089042702808,10.845904632058
604.0,3000,-10,-10,-10,-6.9701198090681,-6.2085935755762,-7.6016244910398,-19.71930585096,-9010.2269896932,8.8145021098016,2,18.094348138094,10.845904967109
604.5,3000,-10,-10,-10,-6.9645433679727,-6.2024107522732,-7.5965514031063,-25.118656825752,-11459.020800316,10.952777332386,2,18.099935788659,10.845905323232
605.0,3000,-10,-10,-10,-6.9585600460091,-6.1958933475465,-7.5909991762443,-29.247813168147,-13325.567293654,13.125842206026,2,18.105932748124,10.845905709148
605.5,3000,-10,-10,-10,-6.9520469916256,-6.1889404217825,-7.584823046978,-35.817649258448,-16286.550795955,15.412479497402,2,18.11242584734,10.84590613132
